20.13,2.03
21.6,2.24
23.19,2.45
24.89,2.64
26.72,2.85
28.68,3.01
30.78,3.11
33.04,3.2
35.47,3.23
38.07,3.23
40.86,3.17
43.86,3.09
47.08,2.96
50.53,2.8
54.24,2.62
58.22,2.39
62.49,2.14
67.08,1.9
72.0,1.63
77.29,1.33
82.96,1.03
89.04,0.74
95.58,0.45
102.59,0.18
110.12,-0.08
118.2,-0.38
126.88,-0.62
136.19,-0.81
146.18,-1.02
156.91,-1.19
168.42,-1.34
180.78,-1.46
194.04,-1.5
208.28,-1.59
223.57,-1.6
239.97,-1.57
257.58,-1.45
276.49,-1.34
296.77,-1.19
318.55,-1.05
341.93,-0.82
367.02,-0.58
393.95,-0.38
422.86,-0.23
453.89,-0.1
487.2,0.01
522.95,-0.0
561.32,-0.17
602.51,-0.37
646.73,-0.63
694.19,-0.95
745.13,-1.25
799.8,-1.51
858.49,-1.79
921.49,-2.04
989.11,-2.25
1061.7,-2.19
1139.6,-1.75
1223.23,-1.26
1312.99,-0.95
1409.34,-0.84
1512.76,-0.74
1623.77,-0.5
1734.13,0.11
1833.35,0.92
1918.74,1.77
1997.98,2.57
2080.48,3.4
2166.4,4.21
2255.86,5.01
2360.92,5.89
2483.41,6.83
2612.26,7.71
2761.72,8.53
2949.43,9.21
3165.86,9.4
3398.18,9.01
3610.83,8.34
3779.0,7.56
3935.06,6.67
4068.64,5.6
4266.76,4.72
4488.13,3.98
4649.89,2.96
4781.06,2.14
4965.92,1.18
5170.99,0.3
5466.86,-0.6
5838.42,-0.46
6172.47,0.6
6558.73,1.07
6969.16,0.3
7405.27,-0.43
7828.98,-0.06
8111.14,0.83
8310.48,1.87
8467.48,2.82
8839.47,3.3
9158.06,2.11
9298.08,0.88
9478.53,-0.46
9608.87,-1.48
9770.6,-2.59
9930.04,-3.43
10287.93,-4.25
10658.72,-5.12
11211.72,-5.85
11889.24,-5.53
12342.69,-4.33
12690.88,-2.97
13315.6,-2.05
14230.88,-2.17
14807.84,-1.42
15187.12,-2.42
15310.53,-3.76
15497.52,-4.94
15655.1,-7.19
15846.3,-8.63
16015.52,-9.91
16137.49,-10.85
16384.24,-12.03
16702.2,-13.44
17321.69,-14.22
18405.64,-14.15
18498.97,-14.9
18819.86,-15.9
18972.79,-17.29
19165.7,-18.34
19117.29,-19.25
19311.66,-20.34
19458.74,-21.04
19557.42,-21.86
19517.89,-23.01
19756.27,-23.57
