20.19,-16.37
21.67,-15.81
23.26,-15.34
24.97,-14.75
26.8,-14.17
28.76,-13.58
30.87,-13.01
33.13,-12.46
35.56,-11.91
38.16,-11.35
40.96,-10.81
43.96,-10.28
47.18,-9.71
48.91,-9.46
50.64,-9.2
54.35,-8.68
58.33,-8.17
62.61,-7.68
67.2,-7.18
72.12,-6.73
77.41,-6.34
83.08,-5.95
89.17,-5.56
95.7,-5.17
102.72,-4.75
110.24,-4.32
118.32,-3.93
126.99,-3.55
136.3,-3.19
146.29,-2.86
157.01,-2.54
168.52,-2.25
180.87,-1.94
194.12,-1.68
208.35,-1.44
223.62,-1.22
240.01,-1.02
257.59,-0.84
267.03,-0.76
276.47,-0.67
296.73,-0.54
318.48,-0.41
341.82,-0.36
366.87,-0.36
393.75,-0.35
422.61,-0.3
453.58,-0.13
486.82,-0.11
522.5,0.03
560.79,0.1
601.89,0.17
646.0,0.24
693.34,0.23
744.15,0.19
798.68,0.19
857.22,0.24
920.04,0.3
987.46,0.45
1059.83,0.57
1137.5,0.76
1220.86,1.01
1310.33,1.36
1406.35,1.8
1509.42,2.36
1564.73,2.7
1620.04,3.03
1730.0,3.76
1838.12,4.58
1943.15,5.4
2043.83,6.17
2160.62,7.0
2307.28,7.89
2476.36,8.52
2657.84,8.69
2852.62,8.47
3061.68,7.93
3286.05,7.22
3526.87,6.48
3785.33,5.76
4062.74,5.09
4360.48,4.54
4680.03,4.16
5023.01,4.13
5283.28,4.69
5418.42,5.69
5529.03,7.03
5624.81,8.26
5751.24,9.53
5928.23,10.69
6185.2,10.78
6309.49,10.2
6433.78,9.63
6625.08,8.61
6767.15,7.67
6905.28,6.76
7135.79,5.75
7318.32,4.92
7639.41,4.01
8035.24,3.12
8580.65,2.23
9209.48,1.47
9735.72,0.63
10137.24,-0.38
10486.98,-1.49
10781.66,-2.48
11158.46,-3.44
11736.63,-4.49
12282.56,-5.39
12789.11,-6.21
13249.45,-7.09
13622.73,-7.94
13865.74,-8.7
14077.48,-9.54
14292.45,-10.62
14584.19,-11.9
14695.54,-12.62
14806.9,-13.35
14919.52,-14.31
15109.14,-15.08
15262.57,-15.98
15417.55,-16.87
15574.11,-17.69
15732.26,-18.66
16012.9,-19.63
16175.5,-20.58
16480.69,-21.56
17229.86,-22.34
18214.41,-21.79
19158.18,-21.3
