20.68,9.27
22.37,9.41
23.04,9.41
23.7,9.42
26.09,9.42
28.0,9.38
30.06,9.3
31.66,9.24
33.25,9.18
35.68,9.09
38.1,9.0
40.02,8.84
41.94,8.67
45.01,8.44
47.82,8.16
50.36,7.93
52.89,7.69
57.19,7.29
60.3,7.02
66.02,6.54
68.7,6.34
71.39,6.13
75.27,5.77
83.26,5.33
88.15,5.11
93.03,4.89
100.59,4.64
106.06,4.4
114.97,3.94
119.18,3.8
123.38,3.65
131.75,3.39
144.99,2.96
150.45,2.82
155.92,2.67
166.14,2.36
181.01,1.86
194.24,1.46
200.82,1.29
207.4,1.12
225.96,0.68
242.5,0.51
251.38,0.48
260.26,0.45
287.92,0.29
311.11,0.31
320.55,0.3
329.99,0.29
366.9,0.1
396.41,-0.12
420.48,-0.12
441.66,-0.1
462.84,-0.08
496.78,0.01
533.19,0.03
561.55,0.1
589.91,0.16
633.14,0.16
676.11,0.16
751.81,0.28
782.1,0.34
812.4,0.39
857.45,0.62
948.77,1.03
987.02,1.14
1025.27,1.25
1087.61,1.49
1185.35,1.95
1230.2,2.2
1275.04,2.45
1361.41,2.98
1466.57,3.78
1574.61,4.69
1630.88,5.11
1687.15,5.53
1787.75,6.37
1880.89,7.06
1945.09,7.53
2009.29,8.0
2179.43,9.16
2363.87,10.2
2589.78,11.08
2693.4,11.33
2797.02,11.58
2939.24,11.81
3203.3,12.2
3320.69,12.21
3438.08,12.22
3689.83,12.07
4040.26,11.56
4192.34,11.35
4344.41,11.14
4605.86,10.73
4992.12,9.97
5389.28,9.37
5562.74,9.04
5736.21,8.72
6136.41,8.08
6617.06,7.15
6840.06,6.58
7063.05,6.0
7500.79,4.75
7965.71,3.52
8459.39,2.27
8721.51,1.64
8983.63,1.01
9540.29,-0.28
10131.55,-1.53
10473.02,-2.09
10814.5,-2.65
11720.18,-3.68
12652.78,-4.25
13361.52,-4.39
13997.18,-4.44
14632.83,-4.5
15728.37,-5.03
16510.77,-5.77
16795.96,-6.26
17081.16,-6.76
17633.15,-8.11
18128.67,-9.58
18249.04,-10.15
18369.42,-10.72
18597.47,-11.47
18854.86,-12.49
19105.49,-13.6
19270.27,-14.34
19435.05,-15.08
19621.86,-16.45
