20.19,7.09
21.67,7.28
23.26,7.46
24.97,7.61
26.8,7.73
28.76,7.83
30.87,7.94
33.13,7.98
35.56,8.07
38.16,8.07
40.96,8.07
43.96,8.07
47.18,8.0
50.64,7.95
54.35,7.86
58.33,7.78
62.61,7.66
67.2,7.49
72.12,7.32
77.41,7.14
83.08,6.9
89.17,6.65
95.7,6.34
102.72,6.0
110.24,5.63
118.32,5.37
126.99,5.2
136.3,5.09
146.29,4.71
157.01,4.35
168.52,3.94
180.87,3.55
194.12,3.13
208.35,2.74
223.62,2.37
240.01,2.07
257.59,1.75
276.47,1.44
296.73,1.14
318.48,0.88
341.82,0.64
366.87,0.46
393.75,0.3
422.61,0.18
453.58,0.12
486.82,0.07
522.5,0.06
560.79,0.03
601.89,0.06
646.0,0.1
693.34,0.18
744.15,0.31
798.68,0.51
857.22,0.58
920.04,0.91
987.46,1.23
1059.83,1.54
1137.5,2.04
1214.71,2.88
1297.16,3.72
1392.22,4.46
1494.24,5.11
1603.75,5.61
1721.28,5.97
1847.42,6.2
1982.81,6.33
2128.12,6.42
2284.08,6.33
2451.47,5.78
2631.13,5.07
2823.95,4.95
2985.31,5.58
3108.43,6.51
3200.85,7.52
3272.8,8.49
3353.13,9.29
3509.1,10.44
3747.28,10.54
4001.63,9.7
4251.72,8.86
4472.02,7.99
4656.45,7.08
4824.06,6.24
5074.02,5.43
5391.12,5.95
5670.46,6.92
6024.84,7.56
6369.11,6.97
6499.11,6.09
6598.36,5.32
6733.05,4.39
6835.86,3.25
7010.73,2.28
7182.8,1.06
7336.83,0.16
7756.07,-0.59
8240.79,-0.31
8624.1,0.63
8844.71,1.84
9098.5,2.87
9209.48,3.99
9303.0,4.79
9445.06,5.77
9492.89,6.53
9589.29,7.38
9735.72,8.56
9834.59,9.63
10010.02,10.64
10502.12,11.19
11271.77,10.73
11825.9,10.23
11976.2,9.37
12122.29,8.24
12294.97,6.99
12344.76,5.93
12501.66,4.97
12596.75,3.74
12756.84,2.63
12886.39,1.5
13063.35,0.38
13182.68,-0.7
13451.77,-1.9
13565.51,-2.7
13703.26,-3.53
14041.96,-4.31
14292.45,-5.25
14474.09,-6.24
14717.41,-7.24
14919.52,-8.29
15109.14,-9.32
15262.57,-10.18
15417.55,-11.15
16012.9,-11.92
17133.42,-11.0
18031.31,-11.19
18122.62,-11.95
18343.68,-13.02
18604.99,-14.26
18680.33,-15.33
18917.75,-16.34
19061.64,-17.27
19450.74,-18.13
19352.72,-18.67
